update,lr
1,1.1235955056179774e-05
2,2.247191011235955e-05
3,3.370786516853932e-05
4,4.49438202247191e-05
5,5.617977528089888e-05
6,6.741573033707865e-05
7,7.865168539325843e-05
8,8.98876404494382e-05
9,0.00010112359550561798
10,0.00011235955056179776
11,0.00012359550561797752
12,0.0001348314606741573
13,0.0001460674157303371
14,0.00015730337078651685
15,0.00016853932584269662
16,0.0001797752808988764
17,0.00019101123595505618
18,0.00020224719101123595
19,0.00021348314606741572
20,0.00022471910112359551
21,0.00023595505617977528
22,0.00024719101123595505
23,0.00025842696629213487
24,0.0002696629213483146
25,0.0002808988764044944
26,0.0002921348314606742
27,0.00030337078651685394
28,0.0003146067415730337
29,0.00032584269662921353
30,0.00033707865168539324
31,0.00034831460674157307
32,0.0003595505617977528
33,0.0003707865168539326
34,0.00038202247191011237
35,0.00039325842696629214
36,0.0004044943820224719
37,0.0004157303370786517
38,0.00042696629213483144
39,0.00043820224719101126
40,0.00044943820224719103
41,0.0004606741573033708
42,0.00047191011235955056
43,0.0004831460674157304
44,0.0004943820224719101
45,0.0005056179775280899
46,0.0005168539325842697
47,0.0005280898876404495
48,0.0005393258426966292
49,0.000550561797752809
50,0.0005617977528089888
51,0.0005730337078651685
52,0.0005842696629213483
53,0.0005955056179775281
54,0.0006067415730337079
55,0.0006179775280898876
56,0.0006292134831460674
57,0.0006404494382022472
58,0.0006516853932584271
59,0.0006629213483146067
60,0.0006741573033707865
61,0.0006853932584269663
62,0.0006966292134831461
63,0.0007078651685393258
64,0.0007191011235955056
65,0.0007303370786516854
66,0.0007415730337078652
67,0.0007528089887640449
68,0.0007640449438202247
69,0.0007752808988764046
70,0.0007865168539325843
71,0.000797752808988764
72,0.0008089887640449438
73,0.0008202247191011236
74,0.0008314606741573035
75,0.0008426966292134832
76,0.0008539325842696629
77,0.0008651685393258427
78,0.0008764044943820225
79,0.0008876404494382022
80,0.0008988764044943821
81,0.0009101123595505618
82,0.0009213483146067416
83,0.0009325842696629213
84,0.0009438202247191011
85,0.000955056179775281
86,0.0009662921348314608
87,0.0009775280898876404
88,0.0009887640449438202
89,0.001
90,0.0009999991542073653
91,0.0009999966168323226
92,0.0009999923878834566
93,0.0009999864673750742
94,0.0009999788553272057
95,0.0009999695517656036
96,0.0009999585567217438
97,0.0009999458702328243
98,0.0009999314923417658
99,0.000999915423097211
100,0.0009998976625535249
101,0.0009998782107707943
102,0.000999857067814828
103,0.0009998342337571564
104,0.0009998097086750311
105,0.0009997834926514242
106,0.0009997555857750294
107,0.00099972598814026
108,0.0009996946998472502
109,0.0009996617210018537
110,0.000999627051715643
111,0.0009995906921059108
112,0.0009995526422956675
113,0.0009995129024136424
114,0.000999471472594282
115,0.0009994283529777507
116,0.0009993835437099292
117,0.0009993370449424153
118,0.000999288856832522
119,0.0009992389795432778
120,0.0009991874132434264
121,0.000999134158107425
122,0.000999079214315445
123,0.000999022582053371
124,0.0009989642615127988
125,0.0009989042528910374
126,0.000998842556391106
127,0.000998779172221734
128,0.0009987141005973615
129,0.0009986473417381366
130,0.0009985788958699158
131,0.0009985087632242633
132,0.0009984369440384497
133,0.0009983634385554517
134,0.0009982882470239507
135,0.0009982113696983329
136,0.0009981328068386867
137,0.000998052558710804
138,0.000997970625586178
139,0.0009978870077420024
140,0.0009978017054611706
141,0.000997714719032275
142,0.0009976260487496048
143,0.0009975356949131473
144,0.0009974436578285848
145,0.0009973499378072945
146,0.0009972545351663472
147,0.0009971574502285062
148,0.0009970586833222266
149,0.0009969582347816534
150,0.0009968561049466214
151,0.000996752294162653
152,0.0009966468027809581
153,0.0009965396311584318
154,0.000996430779657654
155,0.000996320248646888
156,0.000996208038500079
157,0.000996094149596853
158,0.0009959785823225155
159,0.0009958613370680508
160,0.000995742414230119
161,0.0009956218142110568
162,0.0009954995374188741
163,0.0009953755842672545
164,0.0009952499551755527
165,0.000995122650568793
166,0.0009949936708776692
167,0.000994863016538541
168,0.0009947306879934347
169,0.0009945966856900398
170,0.0009944610100817096
171,0.0009943236616274575
172,0.0009941846407919568
173,0.0009940439480455386
174,0.0009939015838641904
175,0.000993757548729555
176,0.000993611843128927
177,0.0009934644675552542
178,0.0009933154225071326
179,0.0009931647084888073
180,0.0009930123260101695
181,0.0009928582755867551
182,0.000992702557739743
183,0.0009925451729959531
184,0.000992386121887845
185,0.0009922254049535156
186,0.0009920630227366978
187,0.0009918989757867582
188,0.0009917332646586956
189,0.0009915658899131393
190,0.0009913968521163463
191,0.0009912261518402004
192,0.0009910537896622095
193,0.0009908797661655048
194,0.000990704081938837
195,0.000990526737576576
196,0.000990347733678708
197,0.0009901670708508334
198,0.000989984749704166
199,0.0009898007708555288
200,0.0009896151349273537
201,0.000989427842547679
202,0.0009892388943501464
203,0.0009890482909739999
204,0.0009888560330640836
205,0.0009886621212708384
206,0.0009884665562503012
207,0.0009882693386641017
208,0.0009880704691794607
209,0.0009878699484691875
210,0.000987667777211678
211,0.0009874639560909118
212,0.0009872584857964508
213,0.0009870513670234358
214,0.000986842600472585
215,0.0009866321868501912
216,0.00098642012686812
217,0.0009862064212438058
218,0.0009859910707002515
219,0.0009857740759660247
220,0.0009855554377752559
221,0.0009853351568676347
222,0.0009851132339884095
223,0.0009848896698883833
224,0.0009846644653239112
225,0.000984437621056899
226,0.0009842091378547992
227,0.0009839790164906097
228,0.0009837472577428703
229,0.0009835138623956602
230,0.000983278831238596
231,0.0009830421650668276
232,0.0009828038646810375
233,0.0009825639308874365
234,0.0009823223644977615
235,0.0009820791663292725
236,0.0009818343372047509
237,0.000981587877952495
238,0.0009813397894063184
239,0.0009810900724055477
240,0.0009808387277950171
241,0.0009805857564250688
242,0.000980331159151548
243,0.0009800749368358008
244,0.000979817090344671
245,0.000979557620550497
246,0.0009792965283311097
247,0.0009790338145698283
248,0.0009787694801554584
249,0.0009785035259822882
250,0.0009782359529500865
251,0.0009779667619640982
252,0.0009776959539350423
253,0.0009774235297791082
254,0.0009771494904179541
255,0.0009768738367787013
256,0.000976596569793933
257,0.0009763176904016913
258,0.0009760371995454722
259,0.0009757550981742241
260,0.0009754713872423444
261,0.0009751860677096752
262,0.0009748991405415014
263,0.0009746106067085464
264,0.0009743204671869694
265,0.000974028722958362
266,0.0009737353750097444
267,0.0009734404243335631
268,0.0009731438719276862
269,0.0009728457187954012
270,0.000972545965945411
271,0.0009722446143918306
272,0.0009719416651541838
273,0.0009716371192573994
274,0.0009713309777318082
275,0.000971023241613139
276,0.0009707139119425159
277,0.0009704029897664536
278,0.0009700904761368549
279,0.000969776372111007
280,0.0009694606787515771
281,0.0009691433971266097
282,0.0009688245283095227
283,0.0009685040733791037
284,0.0009681820334195064
285,0.0009678584095202469
286,0.0009675332027761998
287,0.0009672064142875954
288,0.0009668780451600145
289,0.0009665480965043862
290,0.0009662165694369829
291,0.0009658834650794171
292,0.0009655487845586377
293,0.0009652125290069263
294,0.0009648746995618923
295,0.0009645352973664705
296,0.0009641943235689165
297,0.0009638517793228027
298,0.0009635076657870148
299,0.0009631619841257475
300,0.0009628147355085009
301,0.0009624659211100761
302,0.0009621155421105721
303,0.0009617635996953802
304,0.000961410095055182
305,0.0009610550293859441
306,0.000960698403888914
307,0.0009603402197706166
308,0.0009599804782428499
309,0.0009596191805226808
310,0.0009592563278324411
311,0.0009588919213997232
312,0.0009585259624573766
313,0.0009581584522435024
314,0.0009577893920014505
315,0.0009574187829798147
316,0.0009570466264324284
317,0.0009566729236183607
318,0.0009562976758019121
319,0.0009559208842526097
320,0.0009555425502452038
321,0.0009551626750596628
322,0.0009547812599811689
323,0.0009543983063001149
324,0.0009540138153120982
325,0.0009536277883179173
326,0.0009532402266235674
327,0.0009528511315402357
328,0.0009524605043842976
329,0.0009520683464773109
330,0.000951674659146013
331,0.0009512794437223152
332,0.0009508827015432985
333,0.0009504844339512095
334,0.0009500846422934556
335,0.0009496833279225998
336,0.0009492804921963574
337,0.0009488761364775899
338,0.0009484702621343021
339,0.0009480628705396359
340,0.0009476539630718666
