update,lr
1,1.2578616352201258e-06
2,2.5157232704402515e-06
3,3.7735849056603773e-06
4,5.031446540880503e-06
5,6.289308176100629e-06
6,7.547169811320755e-06
7,8.80503144654088e-06
8,1.0062893081761006e-05
9,1.132075471698113e-05
10,1.2578616352201259e-05
11,1.3836477987421385e-05
12,1.509433962264151e-05
13,1.6352201257861635e-05
14,1.761006289308176e-05
15,1.8867924528301888e-05
16,2.0125786163522012e-05
17,2.1383647798742137e-05
18,2.264150943396226e-05
19,2.3899371069182393e-05
20,2.5157232704402517e-05
21,2.641509433962264e-05
22,2.767295597484277e-05
23,2.8930817610062894e-05
24,3.018867924528302e-05
25,3.144654088050314e-05
26,3.270440251572327e-05
27,3.39622641509434e-05
28,3.522012578616352e-05
29,3.647798742138365e-05
30,3.7735849056603776e-05
31,3.89937106918239e-05
32,4.0251572327044025e-05
33,4.150943396226415e-05
34,4.2767295597484274e-05
35,4.40251572327044e-05
36,4.528301886792452e-05
37,4.654088050314465e-05
38,4.7798742138364785e-05
39,4.9056603773584906e-05
40,5.0314465408805034e-05
41,5.157232704402516e-05
42,5.283018867924528e-05
43,5.408805031446541e-05
44,5.534591194968554e-05
45,5.660377358490566e-05
46,5.786163522012579e-05
47,5.9119496855345916e-05
48,6.037735849056604e-05
49,6.163522012578616e-05
50,6.289308176100629e-05
51,6.415094339622641e-05
52,6.540880503144654e-05
53,6.666666666666667e-05
54,6.79245283018868e-05
55,6.918238993710691e-05
56,7.044025157232704e-05
57,7.169811320754717e-05
58,7.29559748427673e-05
59,7.421383647798742e-05
60,7.547169811320755e-05
61,7.672955974842767e-05
62,7.79874213836478e-05
63,7.924528301886792e-05
64,8.050314465408805e-05
65,8.176100628930818e-05
66,8.30188679245283e-05
67,8.427672955974842e-05
68,8.553459119496855e-05
69,8.679245283018868e-05
70,8.80503144654088e-05
71,8.930817610062893e-05
72,9.056603773584905e-05
73,9.182389937106917e-05
74,9.30817610062893e-05
75,9.433962264150944e-05
76,9.559748427672957e-05
77,9.68553459119497e-05
78,9.811320754716981e-05
79,9.937106918238994e-05
80,0.00010062893081761007
81,0.0001018867924528302
82,0.00010314465408805032
83,0.00010440251572327045
84,0.00010566037735849057
85,0.0001069182389937107
86,0.00010817610062893082
87,0.00010943396226415095
88,0.00011069182389937108
89,0.0001119496855345912
90,0.00011320754716981132
91,0.00011446540880503145
92,0.00011572327044025158
93,0.0001169811320754717
94,0.00011823899371069183
95,0.00011949685534591196
96,0.00012075471698113207
97,0.0001220125786163522
98,0.00012327044025157232
99,0.00012452830188679244
100,0.00012578616352201257
101,0.0001270440251572327
102,0.00012830188679245283
103,0.00012955974842767296
104,0.00013081761006289308
105,0.0001320754716981132
106,0.00013333333333333334
107,0.00013459119496855347
108,0.0001358490566037736
109,0.00013710691823899372
110,0.00013836477987421382
111,0.00013962264150943395
112,0.00014088050314465408
113,0.0001421383647798742
114,0.00014339622641509434
115,0.00014465408805031446
116,0.0001459119496855346
117,0.00014716981132075472
118,0.00014842767295597485
119,0.00014968553459119498
120,0.0001509433962264151
121,0.0001522012578616352
122,0.00015345911949685533
123,0.00015471698113207546
124,0.0001559748427672956
125,0.00015723270440251572
126,0.00015849056603773584
127,0.00015974842767295597
128,0.0001610062893081761
129,0.00016226415094339623
130,0.00016352201257861635
131,0.00016477987421383648
132,0.0001660377358490566
133,0.0001672955974842767
134,0.00016855345911949684
135,0.00016981132075471697
136,0.0001710691823899371
137,0.00017232704402515722
138,0.00017358490566037735
139,0.00017484276729559748
140,0.0001761006289308176
141,0.00017735849056603773
142,0.00017861635220125786
143,0.000179874213836478
144,0.0001811320754716981
145,0.00018238993710691822
146,0.00018364779874213835
147,0.00018490566037735847
148,0.0001861635220125786
149,0.00018742138364779873
150,0.00018867924528301889
151,0.00018993710691823901
152,0.00019119496855345914
153,0.00019245283018867927
154,0.0001937106918238994
155,0.00019496855345911953
156,0.00019622641509433963
157,0.00019748427672955975
158,0.00019874213836477988
159,0.0002
160,0.00020125786163522014
161,0.00020251572327044027
162,0.0002037735849056604
163,0.00020503144654088052
164,0.00020628930817610065
165,0.00020754716981132078
166,0.0002088050314465409
167,0.00021006289308176103
168,0.00021132075471698113
169,0.00021257861635220126
170,0.0002138364779874214
171,0.00021509433962264152
172,0.00021635220125786165
173,0.00021761006289308177
174,0.0002188679245283019
175,0.00022012578616352203
176,0.00022138364779874216
177,0.00022264150943396228
178,0.0002238993710691824
179,0.0002251572327044025
180,0.00022641509433962264
181,0.00022767295597484277
182,0.0002289308176100629
183,0.00023018867924528302
184,0.00023144654088050315
185,0.00023270440251572328
186,0.0002339622641509434
187,0.00023522012578616354
188,0.00023647798742138366
189,0.0002377358490566038
190,0.00023899371069182392
191,0.00024025157232704402
192,0.00024150943396226415
193,0.00024276729559748428
194,0.0002440251572327044
195,0.00024528301886792453
196,0.00024654088050314463
197,0.0002477987421383648
198,0.0002490566037735849
199,0.00025031446540880504
200,0.00025157232704402514
201,0.0002528301886792453
202,0.0002540880503144654
203,0.00025534591194968556
204,0.00025660377358490566
205,0.0002578616352201258
206,0.0002591194968553459
207,0.00026037735849056607
208,0.00026163522012578617
209,0.00026289308176100627
210,0.0002641509433962264
211,0.0002654088050314465
212,0.0002666666666666667
213,0.0002679245283018868
214,0.00026918238993710694
215,0.00027044025157232704
216,0.0002716981132075472
217,0.0002729559748427673
218,0.00027421383647798745
219,0.00027547169811320755
220,0.00027672955974842765
221,0.0002779874213836478
222,0.0002792452830188679
223,0.00028050314465408806
224,0.00028176100628930816
225,0.0002830188679245283
226,0.0002842767295597484
227,0.00028553459119496857
228,0.00028679245283018867
229,0.0002880503144654088
230,0.00028930817610062893
231,0.00029056603773584903
232,0.0002918238993710692
233,0.0002930817610062893
234,0.00029433962264150944
235,0.00029559748427672954
236,0.0002968553459119497
237,0.0002981132075471698
238,0.00029937106918238995
239,0.00030062893081761005
240,0.0003018867924528302
241,0.0003031446540880503
242,0.0003044025157232704
243,0.00030566037735849056
244,0.00030691823899371066
245,0.0003081761006289308
246,0.0003094339622641509
247,0.0003106918238993711
248,0.0003119496855345912
249,0.00031320754716981133
250,0.00031446540880503143
251,0.0003157232704402516
252,0.0003169811320754717
253,0.00031823899371069184
254,0.00031949685534591194
255,0.00032075471698113204
256,0.0003220125786163522
257,0.0003232704402515723
258,0.00032452830188679245
259,0.00032578616352201255
260,0.0003270440251572327
261,0.0003283018867924528
262,0.00032955974842767297
263,0.00033081761006289307
264,0.0003320754716981132
265,0.0003333333333333333
266,0.0003345911949685534
267,0.0003358490566037736
268,0.0003371069182389937
269,0.00033836477987421383
270,0.00033962264150943393
271,0.0003408805031446541
272,0.0003421383647798742
273,0.00034339622641509435
274,0.00034465408805031445
275,0.0003459119496855346
276,0.0003471698113207547
277,0.0003484276729559748
278,0.00034968553459119496
279,0.00035094339622641506
280,0.0003522012578616352
281,0.0003534591194968553
282,0.00035471698113207547
283,0.00035597484276729557
284,0.0003572327044025157
285,0.0003584905660377358
286,0.000359748427672956
287,0.0003610062893081761
288,0.0003622641509433962
289,0.00036352201257861634
290,0.00036477987421383644
291,0.0003660377358490566
292,0.0003672955974842767
293,0.00036855345911949685
294,0.00036981132075471695
295,0.0003710691823899371
296,0.0003723270440251572
297,0.00037358490566037736
298,0.00037484276729559746
299,0.00037610062893081767
300,0.00037735849056603777
301,0.00037861635220125787
302,0.00037987421383647803
303,0.00038113207547169813
304,0.0003823899371069183
305,0.0003836477987421384
306,0.00038490566037735854
307,0.00038616352201257864
308,0.0003874213836477988
309,0.0003886792452830189
310,0.00038993710691823905
311,0.00039119496855345915
312,0.00039245283018867925
313,0.0003937106918238994
314,0.0003949685534591195
315,0.00039622641509433966
316,0.00039748427672955976
317,0.0003987421383647799
318,0.0004
319,0.0004012578616352202
320,0.0004025157232704403
321,0.00040377358490566043
322,0.00040503144654088053
323,0.00040628930817610063
324,0.0004075471698113208
325,0.0004088050314465409
326,0.00041006289308176104
327,0.00041132075471698114
328,0.0004125786163522013
329,0.0004138364779874214
330,0.00041509433962264155
331,0.00041635220125786165
332,0.0004176100628930818
333,0.0004188679245283019
